Fire Incident Alarm DateTime,Fire Incident Apparatus Dispatch Time,Fire Incident Apparatus Enroute Time,Fire Incident Arrival DateTime,Fire Incident Apparatus Clear Time,Fire Incident Incident Type
10/08/2016 20:30:57,10/08/2016 20:34:19,10/08/2016 20:35:06,10/08/2016 20:38:38,10/08/2016 20:50:28,"Medical assist, assist EMS crew"
10/08/2016 21:32:48,10/08/2016 21:36:15,10/08/2016 21:36:58,10/08/2016 21:37:22,10/08/2016 21:57:17,"EMS call, excluding vehicle acci"
10/08/2016 21:36:09,10/08/2016 21:37:04,10/08/2016 21:37:56,10/08/2016 21:42:53,10/08/2016 21:58:47,"EMS call, excluding vehicle acci"
10/08/2016 21:52:36,10/08/2016 21:58:52,10/08/2016 21:59:45,10/08/2016 22:03:57,10/08/2016 22:17:08,"EMS call, excluding vehicle acci"
10/08/2016 22:36:33,10/08/2016 22:37:16,10/08/2016 22:37:57,10/08/2016 22:41:49,10/09/2016 01:00:55,Gas leak (natural gas or LPG)
10/08/2016 23:13:21,10/08/2016 23:13:59,10/08/2016 23:14:57,10/08/2016 23:17:49,10/08/2016 23:22:27,EMS Cancelled on Arrival
10/08/2016 23:16:22,10/08/2016 23:19:33,10/08/2016 23:20:55,10/08/2016 23:24:51,10/08/2016 23:27:19,EMS Cancelled on Arrival
10/09/2016 00:08:09,10/09/2016 00:08:26,10/09/2016 00:09:05,10/09/2016 00:12:58,10/09/2016 00:19:48,Assist police or other governmen
10/09/2016 01:54:23,10/09/2016 01:55:23,10/09/2016 01:57:34,10/09/2016 01:58:54,10/09/2016 02:05:24,"Alarm system activation, no fire"
10/09/2016 01:54:23,10/09/2016 01:55:23,10/09/2016 01:56:49,10/09/2016 01:58:54,10/09/2016 02:05:23,"Alarm system activation, no fire"
10/09/2016 01:54:23,10/09/2016 01:55:23,10/09/2016 01:56:26,10/09/2016 01:58:54,10/09/2016 02:05:29,"Alarm system activation, no fire"
10/09/2016 01:54:23,10/09/2016 01:55:23,10/09/2016 01:56:20,10/09/2016 01:58:54,10/09/2016 02:05:22,"Alarm system activation, no fire"
10/09/2016 01:54:23,10/09/2016 01:55:23,10/09/2016 01:56:55,10/09/2016 01:58:54,10/09/2016 02:05:22,"Alarm system activation, no fire"
10/09/2016 01:54:23,10/09/2016 01:55:23,10/09/2016 01:56:27,10/09/2016 01:58:54,10/09/2016 02:12:49,"Alarm system activation, no fire"
10/09/2016 02:46:43,10/09/2016 02:49:10,10/09/2016 02:50:28,10/09/2016 02:53:02,10/09/2016 02:59:40,"EMS call, excluding vehicle acci"
10/09/2016 04:00:50,10/09/2016 04:04:32,10/09/2016 04:06:27,10/09/2016 04:10:11,10/09/2016 04:23:00,"Medical assist, assist EMS crew"
10/09/2016 04:25:51,10/09/2016 04:27:52,10/09/2016 04:28:45,10/09/2016 04:31:58,10/09/2016 04:50:08,"EMS call, excluding vehicle acci"
10/09/2016 07:16:27,10/09/2016 07:16:46,10/09/2016 07:17:36,10/09/2016 07:23:07,10/09/2016 07:21:53,"Smoke detector activation, no fi"
10/09/2016 07:16:27,10/09/2016 07:16:46,10/09/2016 07:17:54,10/09/2016 07:23:07,10/09/2016 07:21:49,"Smoke detector activation, no fi"
10/09/2016 07:16:27,10/09/2016 07:16:46,10/09/2016 07:18:11,10/09/2016 07:23:07,10/09/2016 07:31:08,"Smoke detector activation, no fi"
10/09/2016 07:16:27,10/09/2016 07:16:46,10/09/2016 07:18:22,10/09/2016 07:23:07,10/09/2016 07:21:52,"Smoke detector activation, no fi"
10/09/2016 07:16:27,10/09/2016 07:16:46,10/09/2016 07:17:43,10/09/2016 07:23:07,10/09/2016 07:21:47,"Smoke detector activation, no fi"
10/09/2016 07:16:27,10/09/2016 07:16:46,10/09/2016 07:17:22,10/09/2016 07:23:07,10/09/2016 07:21:43,"Smoke detector activation, no fi"
10/09/2016 07:20:03,10/09/2016 07:22:11,10/09/2016 07:22:45,10/09/2016 07:24:16,10/09/2016 07:25:07,EMS Cancelled on Arrival
10/09/2016 08:48:38,10/09/2016 08:49:37,10/09/2016 08:50:13,10/09/2016 08:53:05,10/09/2016 08:59:50,"EMS call, excluding vehicle acci"
10/09/2016 09:18:32,10/09/2016 09:19:14,10/09/2016 09:20:26,,10/09/2016 09:23:51,Emergency Medical cancelled en r
10/09/2016 09:49:37,10/09/2016 09:50:20,10/09/2016 09:50:58,10/09/2016 09:54:37,10/09/2016 10:19:45,"Medical assist, assist EMS crew"
10/09/2016 11:14:55,10/09/2016 11:16:02,10/09/2016 11:16:39,10/09/2016 11:18:38,10/09/2016 11:31:09,"EMS call, excluding vehicle acci"
10/09/2016 13:39:07,10/09/2016 13:39:35,10/09/2016 13:40:25,10/09/2016 13:42:37,10/09/2016 13:43:02,EMS Cancelled on Arrival
10/09/2016 14:29:23,10/09/2016 14:31:18,10/09/2016 14:31:53,10/09/2016 14:34:31,10/09/2016 14:43:10,EMS Cancelled on Arrival
10/09/2016 14:52:17,10/09/2016 14:53:31,10/09/2016 14:54:02,10/09/2016 14:55:47,10/09/2016 15:02:41,"EMS call, excluding vehicle acci"
10/09/2016 16:18:29,10/09/2016 16:19:45,10/09/2016 16:20:28,10/09/2016 16:24:30,10/09/2016 16:30:53,"EMS call, excluding vehicle acci"
10/09/2016 17:00:36,10/09/2016 17:01:56,10/09/2016 17:02:38,10/09/2016 17:05:23,10/09/2016 17:21:01,Rescue or EMS standby
10/09/2016 17:09:11,10/09/2016 17:11:28,10/09/2016 17:12:07,,10/09/2016 17:14:30,Emergency Medical cancelled en r
10/09/2016 18:26:24,10/09/2016 18:31:02,10/09/2016 18:31:37,10/09/2016 18:35:42,10/09/2016 18:48:53,Rescue or EMS standby
10/09/2016 19:47:16,10/09/2016 19:48:13,10/09/2016 19:48:53,10/09/2016 19:50:25,10/09/2016 20:05:47,"EMS call, excluding vehicle acci"
10/09/2016 20:03:38,10/09/2016 20:04:57,10/09/2016 20:05:05,10/09/2016 20:09:25,10/09/2016 20:18:41,"EMS call, excluding vehicle acci"
10/09/2016 20:03:38,10/09/2016 20:04:05,10/09/2016 20:04:39,10/09/2016 20:09:25,10/09/2016 20:04:55,"EMS call, excluding vehicle acci"
10/09/2016 20:04:45,10/09/2016 20:06:04,10/09/2016 20:06:45,10/09/2016 20:10:02,10/09/2016 20:18:15,"EMS call, excluding vehicle acci"
10/09/2016 20:58:43,10/09/2016 21:00:00,10/09/2016 21:00:41,10/09/2016 21:05:02,10/09/2016 21:29:20,"EMS call, excluding vehicle acci"
10/09/2016 21:08:39,10/09/2016 21:10:16,10/09/2016 21:11:00,,10/09/2016 21:15:41,Emergency Medical cancelled en r
10/09/2016 22:11:48,10/09/2016 22:12:55,10/09/2016 22:14:46,10/09/2016 22:18:06,10/09/2016 22:30:14,Smoke detector activation due to
10/09/2016 22:11:48,10/09/2016 22:12:55,10/09/2016 22:14:04,10/09/2016 22:18:06,10/09/2016 22:22:46,Smoke detector activation due to
10/09/2016 22:11:48,10/09/2016 22:12:55,10/09/2016 22:14:06,10/09/2016 22:18:06,10/09/2016 22:30:48,Smoke detector activation due to
10/09/2016 22:11:48,10/09/2016 22:12:55,10/09/2016 22:13:58,10/09/2016 22:18:06,10/09/2016 22:22:45,Smoke detector activation due to
10/09/2016 22:11:48,10/09/2016 22:12:55,10/09/2016 22:13:53,10/09/2016 22:18:06,10/09/2016 22:22:43,Smoke detector activation due to
10/09/2016 22:11:48,10/09/2016 22:12:55,10/09/2016 22:13:50,10/09/2016 22:18:06,10/09/2016 22:22:51,Smoke detector activation due to
10/09/2016 23:57:11,10/09/2016 23:58:45,10/09/2016 23:59:51,10/10/2016 00:01:20,10/10/2016 00:09:34,"EMS call, excluding vehicle acci"
10/10/2016 01:10:20,10/10/2016 01:13:16,10/10/2016 01:14:31,10/10/2016 01:25:23,10/10/2016 01:26:54,"EMS call, excluding vehicle acci"
10/10/2016 03:10:13,10/10/2016 03:11:26,10/10/2016 03:13:01,10/10/2016 03:16:01,10/10/2016 03:22:49,Assist invalid
10/10/2016 04:10:03,10/10/2016 04:10:51,10/10/2016 04:12:20,10/10/2016 04:16:00,10/10/2016 04:28:25,"EMS call, excluding vehicle acci"
10/10/2016 05:42:35,10/10/2016 05:43:24,10/10/2016 05:44:47,10/10/2016 05:52:09,10/10/2016 06:10:31,"Medical assist, assist EMS crew"
10/10/2016 06:34:58,10/10/2016 06:35:43,,10/10/2016 06:40:00,10/10/2016 06:45:39,Alarm system sounded due to malf
10/10/2016 06:34:58,10/10/2016 06:35:43,10/10/2016 06:37:18,10/10/2016 06:40:00,10/10/2016 06:45:37,Alarm system sounded due to malf
10/10/2016 06:34:58,10/10/2016 06:35:43,10/10/2016 06:36:48,10/10/2016 06:40:00,10/10/2016 06:45:35,Alarm system sounded due to malf
10/10/2016 06:34:58,10/10/2016 06:35:43,10/10/2016 06:36:51,10/10/2016 06:40:00,10/10/2016 06:45:39,Alarm system sounded due to malf
10/10/2016 06:34:58,10/10/2016 06:35:43,10/10/2016 06:37:10,10/10/2016 06:40:00,10/10/2016 06:45:37,Alarm system sounded due to malf
10/10/2016 06:34:58,10/10/2016 06:35:43,10/10/2016 06:36:40,10/10/2016 06:40:00,10/10/2016 06:48:11,Alarm system sounded due to malf
10/10/2016 08:05:42,10/10/2016 08:06:53,10/10/2016 08:07:22,10/10/2016 08:15:52,10/10/2016 08:27:41,"EMS call, excluding vehicle acci"
10/10/2016 08:35:46,10/10/2016 08:36:44,10/10/2016 08:37:36,10/10/2016 08:40:39,10/10/2016 08:53:49,"EMS call, excluding vehicle acci"
10/10/2016 09:15:56,10/10/2016 09:17:20,10/10/2016 09:18:36,10/10/2016 09:23:49,10/10/2016 09:23:33,"Smoke detector activation, no fi"
10/10/2016 09:15:56,10/10/2016 09:17:20,10/10/2016 09:18:21,10/10/2016 09:23:49,10/10/2016 09:21:53,"Smoke detector activation, no fi"
10/10/2016 09:15:56,10/10/2016 09:17:20,10/10/2016 09:18:46,10/10/2016 09:23:49,10/10/2016 09:33:14,"Smoke detector activation, no fi"
10/10/2016 09:15:56,10/10/2016 09:17:20,10/10/2016 09:18:21,10/10/2016 09:23:49,10/10/2016 09:21:53,"Smoke detector activation, no fi"
10/10/2016 09:15:56,10/10/2016 09:17:20,10/10/2016 09:18:26,10/10/2016 09:23:49,10/10/2016 09:21:57,"Smoke detector activation, no fi"
10/10/2016 09:15:56,10/10/2016 09:17:20,10/10/2016 09:18:21,10/10/2016 09:23:49,10/10/2016 09:21:50,"Smoke detector activation, no fi"
10/10/2016 09:50:32,10/10/2016 09:52:28,10/10/2016 09:52:36,10/10/2016 09:53:42,10/10/2016 09:58:25,Police matter
10/10/2016 10:17:03,10/10/2016 10:18:16,10/10/2016 10:18:53,10/10/2016 10:24:34,10/10/2016 10:36:01,"EMS call, excluding vehicle acci"
10/10/2016 10:46:56,10/10/2016 10:47:55,10/10/2016 10:49:18,10/10/2016 10:51:52,10/10/2016 10:54:07,"Alarm system activation, no fire"
10/10/2016 10:46:56,10/10/2016 10:49:33,10/10/2016 10:49:46,10/10/2016 10:51:52,10/10/2016 10:54:07,"Alarm system activation, no fire"
10/10/2016 10:46:56,10/10/2016 10:50:10,10/10/2016 10:50:21,10/10/2016 10:51:52,10/10/2016 10:54:17,"Alarm system activation, no fire"
10/10/2016 10:46:56,10/10/2016 10:47:55,10/10/2016 10:48:44,10/10/2016 10:51:52,10/10/2016 10:58:53,"Alarm system activation, no fire"
10/10/2016 10:46:56,10/10/2016 10:47:55,10/10/2016 10:48:57,10/10/2016 10:51:52,10/10/2016 10:59:17,"Alarm system activation, no fire"
10/10/2016 10:46:56,10/10/2016 10:47:55,10/10/2016 10:49:06,10/10/2016 10:51:52,10/10/2016 10:54:06,"Alarm system activation, no fire"
10/10/2016 11:24:51,10/10/2016 11:26:47,10/10/2016 11:27:21,10/10/2016 11:30:36,10/10/2016 11:32:20,EMS Cancelled on Arrival
10/10/2016 11:30:05,10/10/2016 11:31:16,10/10/2016 11:32:14,10/10/2016 11:34:59,10/10/2016 11:37:00,"Alarm system activation, no fire"
10/10/2016 11:30:05,10/10/2016 11:31:16,10/10/2016 11:31:30,10/10/2016 11:34:59,10/10/2016 11:36:54,"Alarm system activation, no fire"
10/10/2016 11:30:05,10/10/2016 11:31:16,10/10/2016 11:32:52,10/10/2016 11:34:59,10/10/2016 11:36:53,"Alarm system activation, no fire"
10/10/2016 11:30:05,10/10/2016 11:31:16,10/10/2016 11:32:04,10/10/2016 11:34:59,10/10/2016 11:41:13,"Alarm system activation, no fire"
10/10/2016 11:30:05,10/10/2016 11:31:16,10/10/2016 11:32:09,10/10/2016 11:34:59,10/10/2016 11:36:57,"Alarm system activation, no fire"
10/10/2016 11:30:05,10/10/2016 11:31:16,10/10/2016 11:32:08,10/10/2016 11:34:59,10/10/2016 11:47:53,"Alarm system activation, no fire"
10/10/2016 11:43:25,10/10/2016 11:46:29,10/10/2016 11:46:58,10/10/2016 11:48:42,10/10/2016 11:54:55,Welfare Check
10/10/2016 11:53:10,10/10/2016 11:54:19,10/10/2016 11:55:26,10/10/2016 12:02:48,10/10/2016 12:08:35,"Arcing, shorted electrical equip"
10/10/2016 12:35:24,10/10/2016 12:36:24,,,10/10/2016 12:37:41,Dispatched & canceled en route
10/10/2016 12:35:24,10/10/2016 12:36:24,,,10/10/2016 12:37:45,Dispatched & canceled en route
10/10/2016 12:35:24,10/10/2016 12:36:24,,,10/10/2016 12:37:40,Dispatched & canceled en route
10/10/2016 12:35:24,10/10/2016 12:36:24,,,10/10/2016 12:37:38,Dispatched & canceled en route
10/10/2016 12:35:24,10/10/2016 12:36:24,,,10/10/2016 12:37:37,Dispatched & canceled en route
10/10/2016 12:35:24,10/10/2016 12:36:24,10/10/2016 12:37:00,,10/10/2016 12:38:44,Dispatched & canceled en route
10/10/2016 13:19:45,10/10/2016 13:20:39,10/10/2016 13:21:22,10/10/2016 13:25:01,10/10/2016 13:38:50,"EMS call, excluding vehicle acci"
10/10/2016 13:54:25,10/10/2016 13:58:42,10/10/2016 13:59:25,10/10/2016 13:59:32,10/10/2016 14:05:55,"EMS call, excluding vehicle acci"
10/10/2016 14:11:33,10/10/2016 14:13:08,10/10/2016 14:13:14,10/10/2016 14:16:06,10/10/2016 15:17:46,Search for person in water
10/10/2016 14:19:31,10/10/2016 14:23:11,10/10/2016 14:23:15,10/10/2016 14:25:55,10/10/2016 14:30:57,No incident found on arrival at
10/10/2016 14:19:31,10/10/2016 14:21:26,,10/10/2016 14:25:55,10/10/2016 14:23:13,No incident found on arrival at
10/10/2016 14:34:33,10/10/2016 14:37:08,10/10/2016 14:37:17,10/10/2016 14:39:27,10/10/2016 14:44:34,"EMS call, excluding vehicle acci"
10/10/2016 14:34:33,10/10/2016 14:36:13,,10/10/2016 14:39:27,10/10/2016 14:37:13,"EMS call, excluding vehicle acci"
10/10/2016 14:58:19,10/10/2016 14:59:47,10/10/2016 15:01:40,10/10/2016 15:04:13,10/10/2016 15:09:57,No incident found on arrival at
10/10/2016 15:22:55,10/10/2016 15:24:27,,10/10/2016 15:25:10,10/10/2016 15:32:36,"EMS call, excluding vehicle acci"
10/10/2016 15:25:42,10/10/2016 15:26:36,10/10/2016 15:26:50,10/10/2016 15:27:47,10/10/2016 15:57:23,"EMS call, excluding vehicle acci"
10/10/2016 15:33:47,10/10/2016 15:35:06,10/10/2016 15:36:00,10/10/2016 15:39:01,10/10/2016 15:41:02,"Alarm system activation, no fire"
10/10/2016 15:33:47,10/10/2016 15:36:03,10/10/2016 15:36:34,10/10/2016 15:39:01,10/10/2016 15:41:12,"Alarm system activation, no fire"
10/10/2016 15:33:47,10/10/2016 15:35:06,,10/10/2016 15:39:01,10/10/2016 15:36:06,"Alarm system activation, no fire"
10/10/2016 15:33:47,10/10/2016 15:35:06,10/10/2016 15:35:59,10/10/2016 15:39:01,10/10/2016 15:42:58,"Alarm system activation, no fire"
10/10/2016 15:33:47,10/10/2016 15:35:06,10/10/2016 15:36:13,10/10/2016 15:39:01,10/10/2016 15:41:01,"Alarm system activation, no fire"
10/10/2016 15:33:47,10/10/2016 15:35:06,10/10/2016 15:36:03,10/10/2016 15:39:01,10/10/2016 15:48:40,"Alarm system activation, no fire"
10/10/2016 15:33:47,10/10/2016 15:35:06,10/10/2016 15:36:50,10/10/2016 15:39:01,10/10/2016 15:41:00,"Alarm system activation, no fire"
10/10/2016 15:59:11,10/10/2016 16:00:16,10/10/2016 16:01:16,10/10/2016 16:05:55,10/10/2016 16:09:19,Public service
10/10/2016 16:00:39,10/10/2016 16:02:09,,10/10/2016 16:03:09,10/10/2016 16:03:19,Dispatched & canceled en route
10/10/2016 16:00:39,10/10/2016 16:02:09,,10/10/2016 16:03:09,10/10/2016 16:03:22,Dispatched & canceled en route
10/10/2016 16:00:39,10/10/2016 16:02:09,,10/10/2016 16:03:09,10/10/2016 16:03:13,Dispatched & canceled en route
10/10/2016 16:00:39,10/10/2016 16:02:09,,10/10/2016 16:03:09,10/10/2016 16:03:15,Dispatched & canceled en route
10/10/2016 16:00:39,10/10/2016 16:02:09,,10/10/2016 16:03:09,10/10/2016 16:03:13,Dispatched & canceled en route
10/10/2016 16:00:39,10/10/2016 16:02:09,10/10/2016 16:03:05,10/10/2016 16:03:09,10/10/2016 16:03:43,Dispatched & canceled en route
10/10/2016 17:55:48,10/10/2016 17:56:54,,10/10/2016 18:02:54,10/10/2016 17:58:06,"System malfunction, other"
10/10/2016 17:55:48,10/10/2016 17:56:54,,10/10/2016 18:02:54,10/10/2016 17:58:06,"System malfunction, other"
10/10/2016 17:55:48,10/10/2016 17:56:54,,10/10/2016 18:02:54,10/10/2016 17:58:06,"System malfunction, other"
10/10/2016 17:55:48,10/10/2016 17:56:54,,10/10/2016 18:02:54,10/10/2016 17:58:06,"System malfunction, other"
10/10/2016 17:55:48,10/10/2016 17:56:54,,10/10/2016 18:02:54,10/10/2016 17:58:06,"System malfunction, other"
10/10/2016 17:55:48,10/10/2016 17:56:54,10/10/2016 17:57:49,10/10/2016 18:02:54,10/10/2016 18:08:17,"System malfunction, other"
10/10/2016 18:00:07,10/10/2016 18:01:13,10/10/2016 18:02:13,10/10/2016 18:05:12,10/10/2016 18:33:13,"EMS call, excluding vehicle acci"
10/10/2016 18:52:35,10/10/2016 18:54:05,10/10/2016 18:54:36,10/10/2016 18:55:42,10/10/2016 18:59:11,Citizen complaint
10/10/2016 18:52:35,10/10/2016 18:54:05,10/10/2016 18:55:05,10/10/2016 18:55:42,10/10/2016 19:03:06,Citizen complaint
10/10/2016 18:52:35,10/10/2016 18:54:05,10/10/2016 18:55:00,10/10/2016 18:55:42,10/10/2016 18:59:08,Citizen complaint
10/10/2016 18:52:35,10/10/2016 18:54:05,10/10/2016 18:55:16,10/10/2016 18:55:42,10/10/2016 18:59:17,Citizen complaint
10/10/2016 18:52:35,10/10/2016 18:54:05,10/10/2016 18:54:47,10/10/2016 18:55:42,10/10/2016 18:59:05,Citizen complaint
10/10/2016 18:52:35,10/10/2016 18:54:05,10/10/2016 18:55:06,10/10/2016 18:55:42,10/10/2016 19:02:55,Citizen complaint
10/10/2016 19:02:48,10/10/2016 19:03:33,10/10/2016 19:04:00,10/10/2016 19:08:58,10/10/2016 19:26:29,"EMS call, excluding vehicle acci"
10/10/2016 19:49:27,10/10/2016 19:49:58,10/10/2016 19:50:34,10/10/2016 19:54:40,10/10/2016 19:53:05,"Smoke detector activation, no fi"
10/10/2016 19:49:27,10/10/2016 19:49:58,10/10/2016 19:50:45,10/10/2016 19:54:40,10/10/2016 19:53:04,"Smoke detector activation, no fi"
10/10/2016 19:49:27,10/10/2016 19:49:58,10/10/2016 19:50:59,10/10/2016 19:54:40,10/10/2016 19:53:05,"Smoke detector activation, no fi"
10/10/2016 19:49:27,10/10/2016 19:49:58,10/10/2016 19:51:00,10/10/2016 19:54:40,10/10/2016 19:53:04,"Smoke detector activation, no fi"
10/10/2016 19:49:27,10/10/2016 19:49:58,,10/10/2016 19:54:40,10/10/2016 19:54:15,"Smoke detector activation, no fi"
10/10/2016 19:49:27,10/10/2016 19:49:58,10/10/2016 19:50:53,10/10/2016 19:54:40,10/10/2016 20:07:12,"Smoke detector activation, no fi"
10/10/2016 19:56:41,10/10/2016 19:57:27,10/10/2016 19:58:00,10/10/2016 20:00:27,10/10/2016 20:18:37,"EMS call, excluding vehicle acci"
10/10/2016 20:28:08,10/10/2016 20:30:05,10/10/2016 20:30:50,10/10/2016 20:34:56,10/10/2016 20:38:06,EMS Cancelled on Arrival
10/10/2016 20:52:48,10/10/2016 20:56:06,10/10/2016 20:57:06,10/10/2016 21:01:36,10/10/2016 21:15:43,"Medical assist, assist EMS crew"
10/10/2016 22:21:31,10/10/2016 22:22:26,10/10/2016 22:23:18,10/10/2016 22:25:54,10/10/2016 22:33:01,"EMS call, excluding vehicle acci"
10/10/2016 23:26:12,10/10/2016 23:29:17,10/10/2016 23:30:10,10/10/2016 23:31:16,10/10/2016 23:38:46,"Medical assist, assist EMS crew"
10/11/2016 00:53:52,10/11/2016 00:54:03,10/11/2016 00:55:04,10/11/2016 00:58:10,10/11/2016 01:00:11,EMS Cancelled on Arrival
10/11/2016 03:13:21,10/11/2016 03:14:34,10/11/2016 03:15:34,10/11/2016 03:18:55,10/11/2016 03:32:21,"EMS call, excluding vehicle acci"
10/11/2016 03:50:35,10/11/2016 03:51:05,10/11/2016 03:52:07,10/11/2016 03:53:35,10/11/2016 05:06:22,Building fire
10/11/2016 03:50:35,10/11/2016 03:51:05,10/11/2016 03:57:13,10/11/2016 03:53:35,10/11/2016 04:24:26,Building fire
10/11/2016 03:50:35,10/11/2016 03:51:05,10/11/2016 03:52:02,10/11/2016 03:53:35,10/11/2016 04:26:06,Building fire
10/11/2016 03:50:35,10/11/2016 03:51:05,10/11/2016 03:53:00,10/11/2016 03:53:35,10/11/2016 05:03:19,Building fire
10/11/2016 03:50:35,10/11/2016 03:51:05,10/11/2016 03:52:38,10/11/2016 03:53:35,10/11/2016 06:32:04,Building fire
10/11/2016 03:50:35,10/11/2016 03:51:05,10/11/2016 03:52:13,10/11/2016 03:53:35,10/11/2016 05:22:28,Building fire
10/11/2016 04:50:15,10/11/2016 04:54:25,10/11/2016 04:55:27,10/11/2016 04:57:51,10/11/2016 05:11:36,"EMS call, excluding vehicle acci"
10/11/2016 06:37:45,10/11/2016 06:38:45,10/11/2016 06:39:54,10/11/2016 06:47:49,10/11/2016 06:50:06,EMS Cancelled on Arrival
10/11/2016 07:49:50,10/11/2016 07:51:36,10/11/2016 07:52:39,,10/11/2016 08:02:05,Dispatched & canceled en route
10/11/2016 08:28:00,10/11/2016 08:28:43,10/11/2016 08:29:28,10/11/2016 08:30:09,10/11/2016 08:34:25,Motor vehicle accident with no i
10/11/2016 08:28:00,10/11/2016 08:28:43,10/11/2016 08:30:05,10/11/2016 08:30:09,10/11/2016 08:34:31,Motor vehicle accident with no i
10/11/2016 08:28:00,10/11/2016 08:28:43,10/11/2016 08:29:48,10/11/2016 08:30:09,10/11/2016 08:34:13,Motor vehicle accident with no i
10/11/2016 08:28:00,10/11/2016 08:28:43,,10/11/2016 08:30:09,10/11/2016 08:42:56,Motor vehicle accident with no i
10/11/2016 09:19:59,10/11/2016 09:20:49,10/11/2016 09:21:19,10/11/2016 09:25:26,10/11/2016 09:30:26,"EMS call, excluding vehicle acci"
10/11/2016 09:19:59,10/11/2016 09:20:49,,10/11/2016 09:25:26,10/11/2016 09:21:29,"EMS call, excluding vehicle acci"
10/11/2016 10:07:57,10/11/2016 10:09:00,10/11/2016 10:09:12,10/11/2016 10:11:23,10/11/2016 10:16:18,"Malicious, mischievous false cal"
10/11/2016 10:07:57,10/11/2016 10:09:00,10/11/2016 10:09:43,10/11/2016 10:11:23,10/11/2016 10:12:06,"Malicious, mischievous false cal"
10/11/2016 10:07:57,10/11/2016 10:09:00,10/11/2016 10:10:11,10/11/2016 10:11:23,10/11/2016 10:12:02,"Malicious, mischievous false cal"
10/11/2016 10:07:57,10/11/2016 10:09:00,10/11/2016 10:10:39,10/11/2016 10:11:23,10/11/2016 10:12:01,"Malicious, mischievous false cal"
10/11/2016 10:07:57,10/11/2016 10:09:00,10/11/2016 10:10:17,10/11/2016 10:11:23,10/11/2016 10:12:20,"Malicious, mischievous false cal"
10/11/2016 10:07:57,10/11/2016 10:09:00,,10/11/2016 10:11:23,10/11/2016 10:12:15,"Malicious, mischievous false cal"
10/11/2016 11:06:35,10/11/2016 11:07:25,10/11/2016 11:08:03,10/11/2016 11:12:20,10/11/2016 11:25:06,"EMS call, excluding vehicle acci"
10/11/2016 11:24:26,10/11/2016 11:25:03,10/11/2016 11:27:47,10/11/2016 11:28:44,10/11/2016 11:32:03,"Detector activation, no fire - u"
10/11/2016 11:24:26,10/11/2016 11:25:03,10/11/2016 11:27:10,10/11/2016 11:28:44,10/11/2016 11:32:09,"Detector activation, no fire - u"
10/11/2016 11:24:26,10/11/2016 11:25:03,10/11/2016 11:26:17,10/11/2016 11:28:44,10/11/2016 11:34:01,"Detector activation, no fire - u"
10/11/2016 11:24:26,10/11/2016 11:26:04,10/11/2016 11:27:06,10/11/2016 11:28:44,10/11/2016 11:31:28,"Detector activation, no fire - u"
10/11/2016 11:24:26,10/11/2016 11:25:03,,10/11/2016 11:28:44,10/11/2016 11:27:42,"Detector activation, no fire - u"
10/11/2016 11:24:26,10/11/2016 11:25:03,10/11/2016 11:26:25,10/11/2016 11:28:44,10/11/2016 11:28:36,"Detector activation, no fire - u"
10/11/2016 11:24:26,10/11/2016 11:25:03,,10/11/2016 11:28:44,10/11/2016 11:26:04,"Detector activation, no fire - u"
10/11/2016 11:28:21,10/11/2016 11:30:05,10/11/2016 11:30:22,10/11/2016 11:34:57,10/11/2016 11:40:19,"Steam, other gas mistaken for sm"
10/11/2016 14:07:47,10/11/2016 14:09:23,10/11/2016 14:10:16,10/11/2016 14:11:47,10/11/2016 14:27:05,"EMS call, excluding vehicle acci"
